idVotacao,idPartido,sim,nao
66,25,0,0
67,0,0,0
67,1,6,0
67,2,0,2
67,3,1,1
67,4,2,4
67,5,0,0
67,6,0,7
67,7,0,1
67,8,0,2
67,9,0,1
67,10,3,0
67,11,0,0
67,12,0,0
67,13,0,0
67,14,5,0
67,15,0,1
67,16,0,0
67,17,1,0
67,18,1,0
67,19,0,0
67,20,1,0
67,21,0,0
67,22,0,1
67,23,1,0
67,24,0,0
67,25,4,1
68,0,0,2
68,1,0,1
68,2,0,0
68,3,0,0
68,4,1,1
68,5,0,0
68,6,2,0
68,7,0,0
68,8,0,0
68,9,0,0
68,10,0,0
68,11,0,0
68,12,1,0
68,13,1,0
68,14,0,0
68,15,0,0
68,16,0,0
68,17,0,0
68,18,0,0
68,19,0,1
68,20,0,0
68,21,1,1
68,22,0,0
68,23,0,0
68,24,0,0
68,25,0,0
69,0,3,0
69,1,1,0
69,2,0,1
69,3,1,0
69,4,1,0
69,5,0,1
69,6,0,2
69,7,0,0
69,8,0,1
69,9,0,0
69,10,1,0
69,11,0,0
69,12,0,0
69,13,1,0
69,14,1,0
69,15,0,1
69,16,0,0
69,17,0,0
69,18,0,0
69,19,0,0
69,20,0,0
69,21,1,0
69,22,0,0
69,23,1,0
69,24,0,0
69,25,0,0
70,0,0,2
70,1,1,0
70,2,0,0
70,3,0,0
70,4,1,1
70,5,0,0
70,6,1,0
70,7,0,0
70,8,0,0
70,9,0,0
70,10,0,0
70,11,0,0
70,12,0,0
70,13,1,0
70,14,0,0
70,15,0,0
70,16,0,0
70,17,0,0
70,18,0,0
70,19,0,1
70,20,0,0
70,21,2,1
70,22,0,0
70,23,0,0
70,24,0,0
70,25,0,0
71,0,0,3
71,1,0,1
71,2,1,0
71,3,0,1
71,4,0,0
71,5,1,0
71,6,2,0
71,7,0,0
71,8,1,0
71,9,0,0
71,10,0,1
71,11,0,0
71,12,0,0
71,13,0,1
71,14,1,1
71,15,1,0
71,16,0,0
71,17,0,0
71,18,0,0
71,19,0,0
71,20,0,0
71,21,0,1
71,22,0,0
71,23,0,1
71,24,0,0
71,25,0,0
72,0,3,0
72,1,1,0
72,2,0,1
72,3,1,0
72,4,1,0
72,5,0,0
72,6,0,1
72,7,0,0
72,8,0,1
72,9,0,0
72,10,1,0
72,11,0,1
72,12,0,0
72,13,1,0
72,14,1,1
72,15,0,1
72,16,0,0
72,17,0,0
72,18,0,0
72,19,0,0
72,20,0,0
72,21,1,0
72,22,0,0
72,23,1,0
72,24,0,0
72,25,0,0
73,0,0,5
73,1,0,2
73,2,2,0
73,3,1,0
73,4,0,2
73,5,0,0
73,6,3,0
73,7,1,0
73,8,1,0
73,9,1,0
73,10,0,1
73,11,0,0
73,12,0,1
73,13,0,2
73,14,0,2
73,15,0,0
73,16,0,0
73,17,0,2
73,18,0,0
73,19,0,1
73,20,0,0
73,21,0,0
73,22,1,0
73,23,0,1
73,24,0,0
73,25,0,0
74,0,0,5
74,1,0,1
74,2,2,0
74,3,1,0
74,4,0,2
74,5,0,0
74,6,1,0
74,7,0,0
74,8,0,1
74,9,1,0
74,10,0,1
74,11,0,0
74,12,0,1
74,13,0,2
74,14,0,3
74,15,0,0
74,16,0,0
74,17,0,2
74,18,0,1
74,19,0,1
74,20,0,0
74,21,0,0
74,22,1,0
74,23,0,1
74,24,0,0
74,25,0,0
75,0,6,0
75,1,0,0
75,2,0,1
75,3,0,1
75,4,2,0
75,5,0,0
75,6,0,3
75,7,0,1
75,8,0,1
75,9,1,0
75,10,2,0
75,11,0,0
75,12,1,0
75,13,1,0
75,14,2,0
75,15,0,0
75,16,0,0
75,17,2,0
75,18,1,0
75,19,1,0
75,20,0,0
75,21,0,0
75,22,0,1
75,23,1,0
75,24,0,0
75,25,0,0
76,0,4,0
76,1,2,0
76,2,0,2
76,3,0,1
76,4,2,0
76,5,0,0
76,6,0,3
76,7,0,1
76,8,0,1
76,9,1,0
76,10,0,0
76,11,0,0
76,12,1,0
76,13,1,0
76,14,3,0
76,15,0,0
76,16,0,0
76,17,1,0
76,18,1,0
76,19,1,0
76,20,0,0
76,21,0,0
76,22,0,1
76,23,1,0
76,24,0,0
76,25,0,0
77,0,5,0
77,1,1,0
77,2,1,1
77,3,0,1
77,4,2,0
77,5,0,0
77,6,0,3
77,7,0,1
77,8,0,1
77,9,1,0
77,10,0,0
77,11,0,0
77,12,1,0
77,13,2,0
77,14,3,0
77,15,0,0
77,16,0,0
77,17,2,0
77,18,0,0
77,19,1,0
77,20,0,0
77,21,0,0
77,22,0,0
77,23,0,0
77,24,0,0
77,25,0,0
78,0,6,0
78,1,1,0
78,2,0,1
78,3,0,1
78,4,2,0
78,5,0,0
78,6,0,3
78,7,0,1
78,8,0,1
78,9,1,0
78,10,1,0
78,11,0,0
78,12,1,0
78,13,0,0
78,14,2,0
78,15,0,0
78,16,0,0
78,17,2,0
78,18,1,0
78,19,1,0
78,20,0,0
78,21,0,0
78,22,0,0
78,23,0,0
78,24,0,0
78,25,0,0
79,0,6,0
79,1,1,0
79,2,0,2
79,3,0,1
79,4,2,0
79,5,0,0
79,6,0,3
79,7,0,1
79,8,0,1
79,9,1,0
79,10,0,0
79,11,0,0
79,12,1,0
79,13,1,0
79,14,2,0
79,15,0,0
79,16,0,0
79,17,2,0
79,18,1,0
79,19,0,0
79,20,0,0
79,21,0,0
79,22,0,0
79,23,1,0
79,24,0,0
79,25,0,0
80,0,5,0
80,1,1,0
80,2,0,2
80,3,0,1
80,4,2,0
80,5,0,0
80,6,0,3
80,7,0,1
80,8,0,1
80,9,1,0
80,10,0,0
80,11,0,0
80,12,1,0
80,13,0,0
80,14,3,0
80,15,0,0
80,16,0,0
80,17,2,0
80,18,1,0
80,19,1,0
80,20,0,0
80,21,0,0
80,22,0,0
80,23,1,0
80,24,0,0
80,25,0,0
81,0,5,0
81,1,1,0
81,2,0,2
81,3,0,1
81,4,2,0
81,5,0,0
81,6,0,3
81,7,0,1
81,8,0,1
81,9,0,1
81,10,0,0
81,11,0,0
81,12,0,0
81,13,1,0
81,14,3,0
81,15,0,0
81,16,0,0
81,17,2,0
81,18,1,0
81,19,1,0
81,20,0,0
81,21,0,0
81,22,0,0
81,23,1,0
81,24,0,0
81,25,0,0
82,0,5,0
82,1,1,0
82,2,0,2
82,3,0,1
82,4,2,0
82,5,0,0
82,6,0,3
82,7,0,1
82,8,0,1
82,9,0,1
82,10,1,0
82,11,0,0
82,12,1,0
82,13,1,0
82,14,3,0
82,15,0,0
82,16,0,0
82,17,2,0
82,18,1,0
82,19,1,0
82,20,0,0
82,21,0,0
82,22,0,0
82,23,0,0
82,24,0,0
82,25,0,0
83,0,6,0
83,1,1,0
83,2,0,1
83,3,0,1
83,4,2,0
83,5,0,0
83,6,0,3
83,7,0,1
83,8,0,0
83,9,1,0
83,10,1,0
83,11,0,0
83,12,0,0
83,13,0,0
83,14,2,0
83,15,0,0
83,16,0,0
83,17,2,0
83,18,1,0
83,19,0,0
83,20,0,0
83,21,0,0
83,22,0,0
83,23,1,0
83,24,0,0
83,25,0,0
84,0,4,0
84,1,2,0
84,2,0,1
84,3,0,1
84,4,2,0
84,5,0,0
84,6,0,3
84,7,0,1
84,8,0,0
84,9,1,0
84,10,2,0
84,11,0,0
84,12,1,0
84,13,2,0
84,14,3,0
84,15,0,0
84,16,0,0
84,17,2,0
84,18,1,0
84,19,1,0
84,20,0,0
84,21,0,0
84,22,0,1
84,23,1,0
84,24,0,0
84,25,0,0
85,0,0,43
85,1,6,19
85,2,17,2
85,3,2,22
85,4,2,25
85,5,2,1
85,6,43,0
85,7,5,0
85,8,12,16
85,9,0,8
85,10,2,23
85,11,0,1
85,12,1,9
85,13,2,15
85,14,1,28
85,15,0,7
85,16,2,8
85,17,0,26
85,18,1,1
85,19,0,8
85,20,2,4
85,21,0,10
85,22,5,0
85,23,2,5
85,24,0,0
85,25,0,0
86,0,4,40
86,1,4,18
86,2,17,2
86,3,22,0
86,4,3,24
86,5,3,0
86,6,47,0
86,7,3,0
86,8,27,2
86,9,0,8
86,10,6,19
86,11,1,0
86,12,1,7
86,13,8,8
86,14,2,26
86,15,5,1
86,16,4,6
86,17,17,7
86,18,3,0
86,19,4,4
86,20,2,6
86,21,8,3
86,22,8,0
86,23,3,4
86,24,0,0
86,25,0,0
87,0,6,40
87,1,4,19
87,2,16,3
87,3,23,2
87,4,5,25
87,5,3,0
87,6,47,0
87,7,4,0
87,8,26,4
87,9,0,8
87,10,6,21
87,11,1,0
87,12,6,2
87,13,8,10
87,14,0,32
87,15,5,2
87,16,5,5
87,17,17,8
87,18,4,0
87,19,4,4
87,20,3,4
87,21,10,1
87,22,8,0
87,23,6,3
87,24,0,0
87,25,0,0
88,0,0,2
88,1,0,2
88,2,0,2
88,3,0,1
88,4,0,0
88,5,0,1
88,6,0,5
88,7,0,1
88,8,0,4
88,9,1,0
88,10,0,0
88,11,0,0
88,12,0,0
88,13,0,1
88,14,0,2
88,15,0,1
88,16,0,1
88,17,0,0
88,18,0,0
88,19,0,0
88,20,0,1
88,21,0,0
88,22,0,2
88,23,0,0
88,24,0,0
88,25,0,0
89,0,37,3
89,1,24,0
89,2,19,0
89,3,20,0
89,4,21,0
89,5,3,0
89,6,39,0
89,7,4,0
89,8,19,0
89,9,0,6
89,10,25,0
89,11,1,0
89,12,9,0
89,13,18,1
89,14,24,1
89,15,8,0
89,16,8,0
89,17,25,0
89,18,5,0
89,19,9,0
89,20,7,0
89,21,7,0
89,22,6,0
89,23,9,0
89,24,0,0
89,25,0,0
90,0,3,0
90,1,1,0
90,2,0,1
90,3,0,1
90,4,0,1
90,5,0,1
90,6,0,2
90,7,0,0
90,8,0,1
90,9,0,0
90,10,1,0
90,11,0,0
90,12,0,0
90,13,1,0
90,14,1,1
90,15,0,1
90,16,0,0
90,17,0,0
90,18,0,0
90,19,0,0
90,20,0,0
90,21,1,0
90,22,0,0
90,23,1,0
90,24,0,0
90,25,0,0
91,0,0,3
91,1,0,1
91,2,1,0
91,3,1,0
91,4,0,0
91,5,1,0
91,6,2,0
91,7,0,0
91,8,1,0
91,9,0,0
91,10,0,1
91,11,0,0
91,12,0,0
91,13,0,1
91,14,1,1
91,15,0,0
91,16,0,0
91,17,0,0
91,18,0,0
91,19,0,0
91,20,0,0
91,21,0,1
91,22,0,0
91,23,0,1
91,24,0,0
91,25,0,0
92,0,3,0
92,1,1,0
92,2,0,1
92,3,1,0
92,4,1,0
92,5,0,1
92,6,0,2
92,7,0,0
92,8,0,1
92,9,0,0
92,10,1,0
92,11,0,0
92,12,0,0
92,13,1,0
92,14,1,1
92,15,0,1
92,16,0,0
92,17,0,0
92,18,0,0
92,19,0,0
92,20,0,0
92,21,1,0
92,22,0,0
92,23,1,0
92,24,0,0
92,25,0,0
93,0,2,44
93,1,0,25
93,2,21,3
93,3,18,11
93,4,1,27
93,5,2,0
93,6,43,0
93,7,7,0
93,8,23,2
93,9,0,8
93,10,2,32
93,11,1,0
93,12,5,4
93,13,1,18
93,14,2,26
93,15,5,2
93,16,2,6
93,17,1,24
93,18,0,4
93,19,0,8
93,20,2,5
93,21,0,8
93,22,7,0
93,23,0,7
93,24,1,0
93,25,0,0
94,0,1,47
94,1,1,24
94,2,18,6
94,3,19,4
94,4,0,22
94,5,3,0
94,6,48,0
94,7,7,0
94,8,21,4
94,9,0,8
94,10,2,28
94,11,1,0
94,12,4,3
94,13,2,18
94,14,0,21
94,15,3,3
94,16,1,7
94,17,1,25
94,18,1,4
94,19,0,10
94,20,2,6
94,21,0,7
94,22,8,0
94,23,1,6
94,24,1,0
94,25,0,0
95,0,1,44
95,1,0,22
95,2,19,3
95,3,5,18
95,4,1,24
95,5,2,0
95,6,45,0
95,7,8,0
95,8,24,2
95,9,0,8
95,10,1,27
95,11,1,0
95,12,5,3
95,13,1,19
95,14,1,24
95,15,2,3
95,16,2,6
95,17,0,21
95,18,1,3
95,19,0,9
95,20,2,3
95,21,0,8
95,22,8,0
95,23,0,7
95,24,0,0
95,25,0,0
96,0,2,46
96,1,0,24
96,2,18,3
96,3,3,22
96,4,0,24
96,5,3,0
96,6,46,0
96,7,8,0
96,8,21,2
96,9,0,8
96,10,2,28
96,11,1,0
96,12,5,4
96,13,0,20
96,14,0,23
96,15,2,2
96,16,3,7
96,17,0,21
96,18,1,4
96,19,0,9
96,20,2,6
96,21,1,8
96,22,8,0
96,23,1,8
96,24,1,0
96,25,0,0
97,0,0,45
97,1,2,23
97,2,24,1
97,3,8,21
97,4,0,30
97,5,3,0
97,6,46,0
97,7,8,0
97,8,22,3
97,9,0,8
97,10,1,32
97,11,1,0
97,12,3,6
97,13,1,19
97,14,1,28
97,15,3,2
97,16,3,6
97,17,1,23
97,18,0,3
97,19,0,6
97,20,1,4
97,21,0,9
97,22,8,0
97,23,1,6
97,24,0,0
97,25,0,0
98,0,2,46
98,1,1,28
98,2,17,6
98,3,1,23
98,4,0,27
98,5,3,0
98,6,50,0
98,7,8,0
98,8,19,6
98,9,0,8
98,10,0,33
98,11,1,0
98,12,2,7
98,13,1,20
98,14,0,29
98,15,3,3
98,16,1,7
98,17,0,24
98,18,1,5
98,19,0,8
98,20,2,5
98,21,0,9
98,22,8,0
98,23,0,7
98,24,0,0
98,25,0,0
99,0,2,47
99,1,1,26
99,2,16,7
99,3,2,28
99,4,0,27
99,5,4,0
99,6,50,0
99,7,7,0
99,8,23,5
99,9,0,8
99,10,0,34
99,11,1,0
99,12,1,5
99,13,0,18
99,14,0,32
99,15,4,3
99,16,2,8
99,17,0,28
99,18,0,6
99,19,0,10
99,20,2,6
99,21,1,11
99,22,8,0
99,23,1,6
99,24,1,0
99,25,0,0
100,0,2,44
100,1,1,25
100,2,19,3
100,3,2,25
100,4,0,28
100,5,4,0
100,6,51,0
100,7,8,0
100,8,21,3
100,9,0,8
100,10,0,32
100,11,1,0
100,12,1,9
100,13,0,23
100,14,0,33
100,15,3,2
100,16,1,8
100,17,0,24
100,18,1,5
100,19,0,10
100,20,2,5
100,21,1,10
100,22,7,0
100,23,0,3
100,24,0,0
100,25,0,0
101,0,45,3
101,1,29,0
101,2,4,19
101,3,24,4
101,4,28,2
101,5,0,4
101,6,0,52
101,7,0,8
101,8,3,24
101,9,8,0
101,10,36,2
101,11,0,1
101,12,6,3
101,13,19,1
101,14,33,1
101,15,4,3
101,16,6,3
101,17,29,0
101,18,4,1
101,19,10,0
101,20,5,2
101,21,12,1
101,22,0,7
101,23,9,1
101,24,0,0
101,25,0,0
102,0,3,45
102,1,0,24
102,2,17,5
102,3,1,28
102,4,0,26
102,5,3,0
102,6,44,0
102,7,8,0
102,8,17,5
102,9,0,8
102,10,0,29
102,11,1,0
102,12,1,5
102,13,1,20
102,14,1,20
102,15,3,2
102,16,1,6
102,17,0,24
102,18,1,5
102,19,0,9
102,20,3,3
102,21,0,7
102,22,8,0
102,23,1,7
102,24,0,0
102,25,0,0
103,0,2,45
103,1,0,23
103,2,21,3
103,3,4,24
103,4,0,26
103,5,4,0
103,6,47,0
103,7,8,0
103,8,20,4
103,9,0,8
103,10,1,32
103,11,1,0
103,12,4,5
103,13,1,21
103,14,1,28
103,15,2,3
103,16,2,5
103,17,1,26
103,18,1,4
103,19,0,10
103,20,2,4
103,21,1,7
103,22,7,0
103,23,0,8
103,24,0,1
103,25,0,0
104,0,37,0
104,1,22,1
104,2,16,0
104,3,18,0
104,4,26,0
104,5,2,0
104,6,42,0
104,7,0,4
104,8,22,0
104,9,7,0
104,10,21,0
104,11,1,0
104,12,5,0
104,13,12,0
104,14,23,0
104,15,7,0
104,16,8,1
104,17,15,0
104,18,3,0
104,19,7,0
104,20,8,0
104,21,8,0
104,22,5,0
104,23,5,0
104,24,0,0
104,25,0,0
105,0,38,1
105,1,21,1
105,2,6,8
105,3,14,2
105,4,26,1
105,5,2,1
105,6,0,41
105,7,0,3
105,8,12,10
105,9,6,0
105,10,21,2
105,11,1,0
105,12,6,0
105,13,16,0
105,14,25,0
105,15,7,0
105,16,8,0
105,17,14,0
105,18,3,0
105,19,6,0
105,20,7,0
105,21,7,2
105,22,0,4
105,23,5,1
105,24,0,0
105,25,0,0
106,0,2,37
106,1,0,19
106,2,15,3
106,3,0,18
106,4,1,22
106,5,2,0
106,6,40,0
106,7,5,0
106,8,18,5
106,9,0,6
106,10,3,19
106,11,1,0
106,12,2,6
106,13,9,7
106,14,1,25
106,15,1,6
106,16,1,7
106,17,3,14
106,18,0,3
106,19,0,6
106,20,2,6
106,21,0,8
106,22,5,0
106,23,1,6
106,24,0,0
106,25,0,0
107,0,47,0
107,1,26,0
107,2,22,1
107,3,24,0
107,4,29,0
107,5,4,0
107,6,42,1
107,7,0,7
107,8,11,6
107,9,8,0
107,10,33,1
107,11,1,0
107,12,10,0
107,13,19,0
107,14,32,1
107,15,6,0
107,16,9,0
107,17,27,0
107,18,5,0
107,19,10,0
107,20,5,0
107,21,10,0
107,22,8,0
107,23,8,0
107,24,0,0
107,25,0,0
108,0,0,48
108,1,0,23
108,2,0,20
108,3,0,21
108,4,0,28
108,5,0,3
108,6,0,45
108,7,0,6
108,8,0,20
108,9,0,8
108,10,0,33
108,11,0,1
108,12,2,8
108,13,0,20
108,14,0,26
108,15,0,5
108,16,0,9
108,17,0,22
108,18,0,5
108,19,0,10
108,20,0,5
108,21,0,9
108,22,0,7
108,23,0,7
108,24,0,0
108,25,0,0
109,0,1,47
109,1,0,26
109,2,19,4
109,3,17,8
109,4,22,9
109,5,2,2
109,6,49,0
109,7,6,0
109,8,20,4
109,9,6,2
109,10,3,33
109,11,1,0
109,12,4,6
109,13,1,22
109,14,1,33
109,15,2,3
109,16,0,10
109,17,16,11
109,18,1,4
109,19,0,11
109,20,1,5
109,21,1,10
109,22,8,0
109,23,0,9
109,24,0,0
109,25,0,0
110,0,0,39
110,1,1,23
110,2,16,4
110,3,15,2
110,4,15,7
110,5,2,1
110,6,1,35
110,7,0,5
110,8,0,21
110,9,0,7
110,10,1,29
110,11,0,1
110,12,2,4
110,13,0,15
110,14,0,23
110,15,3,1
110,16,0,8
110,17,2,14
110,18,0,4
110,19,0,5
110,20,0,5
110,21,0,8
110,22,0,5
110,23,0,4
110,24,0,0
110,25,0,0
111,0,2,44
111,1,0,26
111,2,20,2
111,3,21,2
111,4,17,12
111,5,2,1
111,6,48,0
111,7,6,0
111,8,20,1
111,9,8,0
111,10,1,29
111,11,1,0
111,12,7,3
111,13,1,19
111,14,2,32
111,15,4,2
111,16,0,8
111,17,7,18
111,18,0,5
111,19,0,11
111,20,1,4
111,21,1,8
111,22,8,0
111,23,1,8
111,24,0,0
111,25,0,0
112,0,47,0
112,1,28,0
112,2,20,1
112,3,23,0
112,4,30,0
112,5,3,1
112,6,37,10
112,7,0,6
112,8,22,3
112,9,8,0
112,10,35,1
112,11,1,0
112,12,10,0
112,13,20,0
112,14,30,1
112,15,7,0
112,16,10,0
112,17,26,0
112,18,6,0
112,19,11,0
112,20,6,0
112,21,10,0
112,22,8,0
112,23,10,0
112,24,0,0
112,25,0,0
113,0,3,0
113,1,1,0
113,2,0,1
113,3,1,0
113,4,1,0
113,5,0,1
113,6,0,2
113,7,0,0
113,8,0,1
113,9,0,0
113,10,0,0
113,11,0,0
113,12,0,0
113,13,1,0
113,14,1,1
113,15,0,1
113,16,0,0
113,17,0,0
113,18,0,0
113,19,0,0
113,20,0,0
113,21,1,0
113,22,0,0
113,23,0,0
113,24,0,0
113,25,0,0
114,0,42,0
114,1,25,0
114,2,24,0
114,3,29,0
114,4,24,0
114,5,4,0
114,6,40,0
114,7,9,0
114,8,26,0
114,9,8,0
114,10,25,0
114,11,1,0
114,12,9,0
114,13,22,0
114,14,28,1
114,15,5,0
114,16,6,0
114,17,22,0
114,18,5,0
114,19,7,1
114,20,8,0
114,21,9,0
114,22,6,0
114,23,4,0
114,24,0,0
114,25,0,0
115,0,0,35
115,1,0,25
115,2,0,18
115,3,0,27
115,4,0,23
115,5,0,3
115,6,0,43
115,7,0,8
115,8,0,23
115,9,0,8
115,10,0,21
115,11,0,1
115,12,0,6
115,13,0,17
115,14,0,19
115,15,0,4
115,16,0,7
115,17,0,16
115,18,0,3
115,19,0,9
115,20,0,7
115,21,0,8
115,22,0,6
115,23,0,6
115,24,0,0
115,25,0,0
116,0,0,44
116,1,1,26
116,2,14,5
116,3,1,25
116,4,0,19
116,5,1,2
116,6,45,0
116,7,8,0
116,8,12,7
116,9,0,8
116,10,2,25
116,11,1,0
116,12,1,8
116,13,0,21
116,14,0,29
116,15,0,5
116,16,0,8
116,17,0,18
116,18,0,4
116,19,0,6
116,20,1,5
116,21,0,8
116,22,6,0
116,23,0,4
116,24,0,0
116,25,0,0
117,0,39,2
117,1,26,0
117,2,22,1
117,3,26,1
117,4,25,2
117,5,2,1
117,6,44,0
117,7,8,0
117,8,19,1
117,9,0,8
117,10,27,0
117,11,1,0
117,12,6,1
117,13,16,1
117,14,27,1
117,15,0,5
117,16,8,0
117,17,18,0
117,18,4,0
117,19,6,0
117,20,6,1
117,21,9,0
117,22,7,0
117,23,6,0
117,24,0,0
117,25,0,0
118,0,7,0
118,1,4,0
118,2,0,4
118,3,3,1
118,4,4,0
118,5,1,0
118,6,0,6
118,7,0,2
118,8,0,4
118,9,1,0
118,10,3,0
118,11,0,1
118,12,2,0
118,13,4,0
118,14,2,1
118,15,0,1
118,16,0,0
118,17,1,3
118,18,1,0
118,19,1,0
118,20,1,0
118,21,0,0
118,22,0,1
118,23,0,0
118,24,0,0
118,25,0,0
119,0,3,0
119,1,1,0
119,2,0,0
119,3,1,0
119,4,1,0
119,5,0,1
119,6,0,2
119,7,0,0
119,8,0,1
119,9,0,0
119,10,1,0
119,11,0,0
119,12,0,0
119,13,1,0
119,14,1,1
119,15,1,0
119,16,0,0
119,17,0,0
119,18,0,0
119,19,0,0
119,20,0,0
119,21,1,0
119,22,0,0
119,23,1,0
119,24,0,0
119,25,0,0
120,0,51,0
120,1,29,0
120,2,23,0
120,3,28,0
120,4,34,0
120,5,4,0
120,6,46,0
120,7,9,0
120,8,25,0
120,9,8,0
120,10,32,0
120,11,1,0
120,12,10,0
120,13,24,0
120,14,32,1
120,15,7,0
120,16,11,0
120,17,29,0
120,18,4,0
120,19,10,0
120,20,8,0
120,21,12,0
120,22,6,0
120,23,10,0
120,24,0,0
120,25,0,0
121,0,7,0
121,1,4,0
121,2,3,0
121,3,4,0
121,4,5,0
121,5,1,0
121,6,5,2
121,7,0,0
121,8,2,0
121,9,1,0
121,10,4,0
121,11,0,0
121,12,2,0
121,13,4,0
121,14,5,0
121,15,1,0
121,16,1,0
121,17,2,0
121,18,1,0
121,19,1,0
121,20,1,0
121,21,2,0
121,22,1,0
121,23,0,0
121,24,0,0
121,25,0,0
122,0,7,0
122,1,1,3
122,2,2,0
122,3,3,1
122,4,3,2
122,5,0,1
122,6,0,7
122,7,0,1
122,8,1,3
122,9,1,0
122,10,4,0
122,11,0,0
122,12,2,0
122,13,4,0
122,14,5,0
122,15,0,1
122,16,1,0
122,17,3,0
122,18,1,0
122,19,1,0
122,20,1,0
122,21,1,0
122,22,0,1
122,23,1,0
122,24,0,0
122,25,0,0
123,0,45,1
123,1,29,0
123,2,3,20
123,3,30,1
123,4,31,0
123,5,0,4
123,6,0,44
123,7,0,9
123,8,9,16
123,9,8,0
123,10,36,1
123,11,0,1
123,12,9,1
123,13,23,2
123,14,33,1
123,15,6,1
123,16,9,1
123,17,24,1
123,18,5,0
123,19,10,0
123,20,6,2
123,21,11,0
123,22,0,6
123,23,10,0
123,24,0,0
123,25,0,0
124,0,2,0
124,1,0,1
124,2,0,2
124,3,0,0
124,4,2,0
124,5,0,0
124,6,1,1
124,7,0,0
124,8,0,0
124,9,0,0
124,10,0,0
124,11,0,0
124,12,0,0
124,13,1,0
124,14,0,0
124,15,0,0
124,16,0,0
124,17,0,0
124,18,0,0
124,19,1,0
124,20,0,0
124,21,0,0
124,22,0,0
124,23,0,0
124,24,0,0
124,25,0,0
125,0,47,0
125,1,28,0
125,2,22,0
125,3,30,0
125,4,30,0
125,5,3,0
125,6,52,0
125,7,7,0
125,8,28,0
125,9,8,0
125,10,36,0
125,11,1,0
125,12,9,0
125,13,21,1
125,14,32,0
125,15,7,0
125,16,7,0
125,17,27,1
125,18,3,0
125,19,10,0
125,20,5,2
125,21,9,1
125,22,7,0
125,23,7,0
125,24,0,0
125,25,0,0
126,0,48,1
126,1,28,0
126,2,22,0
126,3,28,0
126,4,31,0
126,5,4,0
126,6,52,0
126,7,8,0
126,8,29,0
126,9,8,0
126,10,31,0
126,11,1,0
126,12,8,0
126,13,21,1
126,14,30,0
126,15,7,0
126,16,7,0
126,17,30,0
126,18,5,0
126,19,9,0
126,20,6,0
126,21,9,1
126,22,8,0
126,23,9,0
126,24,0,0
126,25,0,0
127,0,1,47
127,1,0,27
127,2,20,2
127,3,21,6
127,4,1,26
127,5,3,0
127,6,49,0
127,7,8,0
127,8,25,2
127,9,0,8
127,10,1,34
127,11,1,0
127,12,1,8
127,13,0,21
127,14,1,28
127,15,5,2
127,16,0,9
127,17,15,12
127,18,0,5
127,19,0,8
127,20,2,6
127,21,4,8
127,22,7,0
127,23,0,8
127,24,0,0
127,25,0,0
128,0,43,4
128,1,26,0
128,2,1,21
128,3,1,26
128,4,25,7
128,5,0,4
128,6,0,49
128,7,0,8
128,8,3,24
128,9,0,8
128,10,30,4
128,11,0,1
128,12,8,2
128,13,13,9
128,14,27,1
128,15,2,5
128,16,6,0
128,17,10,16
128,18,4,0
128,19,7,0
128,20,6,1
128,21,9,1
128,22,0,8
128,23,7,1
128,24,0,0
128,25,0,0
129,0,50,1
129,1,31,0
129,2,3,21
129,3,26,4
129,4,27,1
129,5,0,4
129,6,0,48
129,7,0,8
129,8,4,20
129,9,0,8
129,10,33,0
129,11,0,1
129,12,8,1
129,13,26,1
129,14,33,3
129,15,1,6
129,16,7,3
129,17,27,0
129,18,5,0
129,19,9,1
129,20,7,1
129,21,8,0
129,22,0,7
129,23,10,0
129,24,0,0
129,25,0,0
130,0,0,5
130,1,0,1
130,2,0,0
130,3,0,1
130,4,0,3
130,5,0,0
130,6,1,0
130,7,0,0
130,8,1,2
130,9,1,0
130,10,0,5
130,11,0,0
130,12,0,1
130,13,2,0
130,14,0,2
130,15,0,1
130,16,0,0
130,17,0,3
130,18,0,0
130,19,0,1
130,20,0,0
130,21,0,0
130,22,0,0
130,23,0,0
130,24,0,0
130,25,0,0
131,0,0,7
131,1,0,4
131,2,4,0
131,3,1,3
131,4,0,5
131,5,0,0
131,6,6,0
131,7,1,0
131,8,3,0
131,9,1,0
131,10,0,3
131,11,1,0
131,12,0,2
131,13,0,2
131,14,0,1
131,15,0,1
131,16,0,1
131,17,0,3
131,18,0,1
131,19,0,0
131,20,0,0
131,21,0,0
131,22,1,0
131,23,0,0
131,24,0,0
131,25,0,0
132,0,7,0
132,1,4,0
132,2,1,0
132,3,4,0
132,4,3,0
132,5,0,0
132,6,0,7
132,7,0,0
132,8,0,2
132,9,1,0
132,10,3,0
132,11,0,0
132,12,2,0
132,13,4,0
132,14,4,0
132,15,1,0
132,16,1,0
132,17,2,0
132,18,0,0
132,19,0,0
132,20,0,0
132,21,0,0
132,22,0,0
132,23,0,0
132,24,0,0
132,25,0,0
133,0,0,41
133,1,0,20
133,2,11,4
133,3,1,20
133,4,2,20
133,5,1,2
133,6,23,0
133,7,5,0
133,8,15,5
133,9,0,8
133,10,0,28
133,11,0,1
133,12,0,5
133,13,0,13
133,14,0,23
133,15,0,6
133,16,0,5
133,17,16,1
133,18,0,3
133,19,0,10
133,20,1,3
133,21,4,1
133,22,6,0
133,23,0,5
133,24,1,0
133,25,0,0
134,0,0,42
134,1,0,24
134,2,17,5
134,3,1,25
